guid,crc?,entry name,Japanese,English,French,Italian,German,Spanish,Russian,Polish,Unused,Unused,PortugueseBr,Korean,TraditionalChinese,SimplifiedChinese,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Arabic,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,LatinAmericanSpanish
68e40b71-fa44-4f83-b8ef-73f7678016e9,3958517692,Item_IT_EXP_17,"スリンガーに装填して発射する。
離れた場所にある植物や爆弾などに
当てて使うなどの使い道がある。","Slinger ammo that can be used to
hit faraway plant life and bombs.","Munition pour fronde.
Permet de toucher les plantes
ou les bombes à distance.","Munizioni per la fionda che
possono essere usate per
colpire piante e bombe.","Schleudermunition, mit der man
weit entfernte Pflanzen treffen
und Bomben auslösen kann.","Munición para eslinga con
la que puedes golpear
plantas y bombas lejanas.","Снаряды для самострела. Ими
можно издалека сбивать растения
и подрывать бомбы.","Amunicja do procy służąca do strzelania
w odległe rośliny i bomby.",,,"Munição de atiradeira que pode
ser usada para atingir plantas e
bombas distantes.","슬링어에 장전해서 발사한다.
멀리 있는 식물이나 폭탄 등에
맞히는 용도로 쓸 수도 있다.","用途廣泛的投射器彈藥，可用於射擊
遠處的植物或爆彈等等。","装填到投射器后发射。可用于射击
远处的植物或爆弹等，用途多多。",,,,,,,,"ذخيرة نبلة المعصم التي يمكن استخدامها
في ضرب النباتات والقنابل البعيدة.",,,,,,,,,,,"Munición de eslinga con la que puedes
golpear plantas y bombas lejos de ti."
39ae9935-d12b-48e2-99d8-b750325a782f,2651015161,Item_IT_69,スリンガーハジケ石,Burst Pod,Capsule détonante,Baccello esplosivo,Salvenkapsel,Cápsula de ráfaga,Разрывной снаряд,Seria z procy,,,Cápsula Explosiva,슬링어 툭툭 돌,投射器爆裂石,投射器爆裂石,,,,,,,,كبسولة الانفجار,,,,,,,,,,,Cápsula de ráfaga
5a89cb7c-4388-4fdc-93e4-1f27f50c2fa5,1245103991,Item_IT_EXP_69,"スリンガーに装填して発射する。
音と衝撃でモンスターを
ひるませる。","Slinger ammo that detonates on
impact. Use it to stagger a monster
when you're in a pinch.","Munition pour fronde qui explose
à l'impact. Très utile pour faire
vaciller un monstre.","Munizioni per la fionda che esplodono
all'impatto. Usale per stordire un mostro
in situazioni d'emergenza.","Schleudermunition, die beim Ein-
schlag explodiert. Bringe ein Monster
ins Wanken, wenn’s gefährlich wird.","Munición de eslinga que estalla
al impactar. Úsala como distracción
si te ves en apuros.","Снаряд для самострела. Взрывается
при ударе. Позволяет выбить
монстра из равновесия и спастись.","Amunicja do procy wybuchająca
przy uderzeniu. Można nią
wytrącić potwora z równowagi.",,,"Munição de atiradeira que explode
no impacto. Use para desequilibrar
um monstro se estiver em um aperto.","슬링어에 장전해서 발사한다.
소리와 충격으로 몬스터를
놀라게 한다.","投射器彈藥，會發出聲音和衝擊
使魔物膽怯。","装填到投射器后发射。发出的声音
和冲击会使怪物胆怯。",,,,,,,,"ذخيرة نبلة المعصم التي تنفجر
عند التصادم. <LSNR ""استخدمها"" ""استخدميها""> ليترنح
الوحش عندما <LSNR ""تكون"" ""تكونين""> في مأزق.",,,,,,,,,,,"Munición de eslinga que estalla
al impactar. Úsala para hacer
tambalear a un monstruo."
60eefb5d-32cd-4a27-84dc-a0eaa166468e,2601180479,Item_IT_52,トゲ草の実,Thorngrass Pod,Capsule d'herbépine,Baccello erbaspina,Dorngras-Kapsel,Cápsula hierba espinosa,Шипастый снаряд,Strąk ciernierzycy,,,Cápsula de Relvespinho,가시풀 열매,棘草果實,棘草果实,,,,,,,,كبسولة العشب الشوكي,,,,,,,,,,,Cápsula de yerba espinosa
d7b1e766-c4d1-4f34-8510-c240f1bc2ec8,1481141149,Item_IT_EXP_52,"スリンガーに装填して発射する。
着弾した場所に貼り付き、攻撃を
当てると追加でダメージを与える。","Slinger ammo that lodges into
a target. Attacking where it's
lodged deals extra damage.","Munition puissante qui se fixe à
la cible. Attaquer à l'endroit touché
permet d'augmenter les dégâts.","Munizioni per la fionda che restano
incollate al bersaglio. Colpire il punto
in cui si trovano causa più danni.","Schleudermunition, die haften
bleibt, wo sie trifft. Angriffe dort-
hin verursachen Extraschaden.","Munición de eslinga que se adhiere
al impactar. Golpear el punto de
adhesión provoca daño adicional.","Снаряд для самострела. Впивается
в место удара. Попадание в ту же
точку наносит дополнительный урон.","Amunicja do procy, która
przyczepia się do celu, zadając
dodatkowe obrażenia po trafieniu.",,,"Munição de atiradeira que gruda onde
acerta. Acertar os lugares em que
ficaram grudadas causa dano extra.","슬링어에 장전해서 발사한다.
착탄 지점에 붙었다가 공격을
맞히면 추가 대미지를 준다.","投射器彈藥，會黏在命中位置，攻擊
該處就會造成額外傷害。","装填到投射器后发射。会黏着在命
中位置，击中该位置可造成额外伤
害。",,,,,,,,"ذخيرة نبلة المعصم التي تلتصق بالمكان
الذي تهبط فيه. ضرب المكان الذي تلتصق فيه
يلحق ضررًا إضافيًا.",,,,,,,,,,,"Munición de eslinga que se incrusta
en el objetivo. Golpear el punto
de incrustación provoca daño adicional."
aa131f32-3d4f-4a72-b3fa-1db2f382fcaa,3400018669,Item_IT_21,砥石,Whetstone,Aiguisoir,Cote,Wetzstein,Piedra de afilar,Точильный камень,Osełka,,,Pedra de Amolar,숫돌,砥石,砥石,,,,,,,,حجر الشحذ,,,,,,,,,,,Piedra de afilar
e9dbc3ad-b676-4564-8aee-092302ccb580,1336548268,Item_IT_EXP_21,"標準サイズの砥石。
武器を研磨し、失った斬れ味を
回復することができる。","A standard-sized whetstone. Use it
to restore a weapon's sharpness.","Une pierre à aiguiser standard.
Restaure le tranchant des armes.","Pietra portatile usata per affilare le armi.
Ripristina l'acutezza.","Ein Wetzstein von normaler Größe.
Verwende ihn, um die Schärfe von
Waffen wiederherzustellen.","Piedra de afilar estándar.
Se usa para restablecer los filos.","Точильный камень обычного
размера. Восстанавливает
остроту оружия.","Osełka zwykłych rozmiarów.
Służy do ostrzenia broni.",,,"Pedra de amolar tamanho padrão.
Use para afiar uma arma.","표준 사이즈의 숫돌.
무기를 연마해서 예리도를
회복할 수 있다.","標準尺寸的砥石。用其研磨武器，
可回復武器的銳利度。","标准尺寸的砥石。可以打磨武器，
回复武器的锋利度。",,,,,,,,"حجر شحذ بالحجم القياسي.
<LSNR ""استخدمه"" ""استخدميه""> لاستعادة
حدة السلاح.",,,,,,,,,,,"Piedra de afilar estándar.
Úsala para restablecer
el filo de un arma."
fd4349ea-585c-4c99-847b-3bb2d14d5ccf,1758561843,Item_IT_20,シビレ罠,Shock Trap,Piège électrochoc,Trappola scossa,Schockfalle,Trampa eléctrica,Шоковая ловушка,Pułapka rażąca,,,Armadilha de Choque,마비덫,麻痺陷阱,麻痹陷阱,,,,,,,,فخ الصدمة,,,,,,,,,,,Trampa eléctrica
ebbf7d1f-f779-432c-8941-2c71e66844b0,1239061165,Item_IT_EXP_20,"モンスターの動きを止める罠。
捕獲に使用可能。","A trap that immobilizes a target.
Use it to capture monsters.","Un piège qui paralyse temporairement
la cible. À utiliser pour capturer des
monstres.","Trappola in grado di
immobilizzare i bersagli.
Usala per catturare i mostri.","Die Schockfalle macht Ziele
bewegungsunfähig. Damit
kannst du Monster fangen.","Trampa que inmoviliza al objetivo.
Sirve para capturar monstruos.","Обездвиживающая ловушка.
С её помощью можно ловить
монстров.","Pułapka unieruchamiająca cel.
Łap nią potwory.",,,"Armadilha que imobiliza o alvo.
Use para capturar monstros.","몬스터의 움직임을 멈추게
할 수 있는 덫.
포획에 사용 가능.","能夠阻止魔物行動的陷阱。
亦可用於捕獲。","能够阻止怪物行动的陷阱。亦可用
于捕获。",,,,,,,,"فخ يصيب الهدف بالشلل.
<LSNR ""استخدمه"" ""استخدميه""> للإمساك
بالوحوش.",,,,,,,,,,,"Trampa que inmoviliza
a un objetivo. Úsala
para capturar monstruos."
8db49fad-bd27-4b48-8398-f6ef1010173b,3521411602,Item_IT_77,モドリ玉,Farcaster,Téléportogène,Sfera del ritorno,Teleporter,Bola de traslado,Транспортировщик,Przerzutnik,,,Transportador,귀환옥,回歸球,回归球,,,,,,,,الناقل البعيد,,,,,,,,,,,Bola transportadora
cedd8420-18f4-4551-afed-520632a115b8,1549540654,Item_IT_EXP_77,"翼竜を呼び出し、一番近い
キャンプへ戻ることができる。
戦闘状態でも使用できる。","Call for a wingdrake to transport
you to the nearest camp. Can
also be used during combat.","Appelle un drake ailé qui vous
ramène au camp le plus proche.
Peut être utilisé durant un combat.","Chiama uno Pterowyvern e vai
rapidamente all'accampamento più
vicino. Utilizzabile in battaglia.","Rufe einen Flugdrachen und reise
ins nächstgelegene Lager – auch
während eines Kampfes.","Llama a un dracoalado para viajar
al campamento más cercano. Se puede
utilizar en mitad de un combate.","Призывает крылатого дракона, чтобы
добраться до ближайшего лагеря.
Можно использовать во время боя.","Wezwij skrzydłosmoka, na którym
dotrzesz do najbliższego obozu.
Działa również podczas walki.",,,"Chame um dracoalado para transportar
você ao acampamento mais próximo.
Também pode ser usado em combate.","익룡을 호출하여 가장 가까운
캠프로 돌아갈 수 있다.
전투 상태에서도 사용 가능.","可用於呼叫翼龍，返回最靠近的
營地。在戰鬥狀態中也能使用。","可呼叫翼龙，返回最靠近的营地。
战斗状态也能使用。",,,,,,,,"<LSNR ""استدعِ"" ""استدعي""> وينغدرايك
<LSNR ""لينقلكَ"" ""لينقلكِ""> إلى أقرب معسكر.
يمكن استخدامه أيضًا أثناء القتال.",,,,,,,,,,,"Llama a un dracoalado que te
lleva al campamento más cercano.
Se puede usar durante un combate."
eebc9ff9-4eef-4386-9ff8-176b3d952232,3215319177,Item_IT_23,双眼鏡,Binoculars,Jumelles,Binocolo,Fernglas,Prismáticos,Бинокль,Lornetka,,,Binóculos,쌍안경,望遠鏡,望远镜,,,,,,,,منظار,,,,,,,,,,,Binoculares
010db7b4-0502-485a-99d1-5e9f047641bd,1062013031,Item_IT_EXP_23,"遠方を拡大して見るための道具。
加えて、注視した対象の様々な
情報を読み取ることもできる。","A tool that magnifies distant
objects and lets you learn more
about them.","Un instrument qui permet de
grossir des objets lointains et
d'en apprendre plus à leur sujet.","Uno strumento per osservare
dalla distanza e ottenere informazioni.","Ein Gerät, mit dem du entfernte
Dinge vergrößert betrachten und
mehr über sie erfahren kannst.","Una herramienta para observar
objetos en la distancia y estudiar
todos sus detalles.","В бинокль можно разглядывать
предметы на большом расстоянии,
чтобы узнать о них больше.","Narzędzie powiększające odległe
obiekty, dzięki czemu możesz
im się lepiej przyjrzeć.",,,"Uma ferramenta que amplia objetos
distantes e permite que você leia mais
sobre eles.","먼 곳을 볼 수 있는 도구.
주시한 대상의 다양한 정보를
알아낼 수 있다.","用於放大遠方景色加以觀察的道具。
也能用於觀察到注視目標的各種
資訊。","可以放大远方景色的工具。
也能观察到目标的多种情报。",,,,,,,,"أداة تكبِّر الأشياء البعيدة،
<LSNR ""وتمكِّنكَ"" ""وتمكِّنكِ""> من معرفة المزيد عنها.",,,,,,,,,,,"Una herramienta para observar
objetos a la distancia y estudiar
todos sus detalles."
dd27559e-5b5b-45bf-a42e-cbd88dce3584,1453848622,Item_IT_24,キャンプ設営キット,Camping Kit,Matériel de campement,Kit da campeggio,Lager-Set,Kit de acampada,Походный набор,Zestaw obozowy,,,Kit de Acampamento,캠프 설치 키트,設營工具組合,设营工具,,,,,,,,مجموعة التخييم,,,,,,,,,,,Kit de campamento
220ced37-ca72-4898-8b9b-ba0b0abe0edb,2386066464,Item_IT_EXP_24,"キャンプを設置するための道具。
設営可能な場所で使用すれば、
簡易キャンプの設営や編集が可能。","A kit with all the tools to make
camp. Use to set up and edit Pop-up
Camps in available campsites.","Un kit comprenant tout le nécessaire
pour installer et modifier un camp
provisoire dans un lieu qui le permet.","Un kit con tutti gli strumenti necessari per
installare e modificare un accampamento
mobile in accampamenti designati.","Ein Bausatz mit allem Nötigen für
den Aufbau und die Anpassung von
Feldlagern an geeigneten Plätzen.","Kit completo para montar y
modificar campamentos temporales
en puntos de acampada.","Набор, с помощью которого можно
разбить и обустроить лагерь
в подходящем месте.","Zestaw narzędzi do stawiania
i edytowania przenośnych obozów
w dostępnych miejscach.",,,"Kit para montar um acampamento.
Use-o para montar Instatendas
nos locais disponíveis.","캠프를 설치하기 위한 도구.
설치 가능한 장소에서 사용하면
간이 캠프 설치 및 편집이 가능.","設置簡易營地的工具。於設營候選
地點使用，就可設置或編輯簡易
營地。","搭建简易营地的工具。可在设营备
选地使用，搭建和编辑简易营地。",,,,,,,,"مجموعة تشمل كل الأدوات
اللازمة لإقامة معسكر. <LSNR ""استخدمها"" ""استخدميها""> لإقامة المعسكرات المؤقتة
أو تعديلها في المعسكرات المتاحة.",,,,,,,,,,,"Kit de herramientas para editar y
montar campamentos temporales
en las áreas disponibles."
863bc3db-d7c7-4d9e-9c59-aaab83bf36ca,1443636198,Item_IT_25,携帯焚き火台,Portable BBQ Grill,Gril portable,Griglia portatile,Tragbarer Grill,Parrilla barbacoa portátil,Переносной гриль,Przenośny grill,,,Grelha Portátil,휴대 화로,便攜式營火爐,便携营火炉,,,,,,,,مشواة شواء محمولة,,,,,,,,,,,Parrilla portátil
10bc6d23-ea7a-438d-9c0b-2afd6a5808a0,492092630,Item_IT_EXP_25,"携帯しやすい組み立て式の
焚き火台セット。焚き火料理や
生肉を使った肉焼きなどが可能。","A portable BBQ grill that can be
used for grilling up raw meat and
other ingredients.","Gril portable qui permet de faire
cuire la viande crue et d'autres
ingrédients.","Una griglia da barbecue portatile
che può essere utilizzata per cuocere
carne cruda e altri ingredienti.","Ein tragbarer Grill, mit dem rohes
Fleisch und andere Zutaten
zubereitet werden können.","Parrilla barbacoa portátil que
se usa para cocinar carne
cruda y otros ingredientes.","Переносной гриль для барбекю, который
используется для готовки.","Przenośny grill, którego można
używać do pieczenia surowego
mięsa i innych składników.",,,"Grelha prática para viagens que
pode ser usada para grelhar
carne e outros ingredientes.","휴대하기 쉬운 접이식
화로 세트. 요리를 하거나
날고기를 구울 수 있다.","方便攜帶的組裝式營火爐。可用來
烹調營火料理與燒烤生肉。","易于携带的组装式营火炉。可用于
营火烹饪、烧烤生肉等。",,,,,,,,"مشواة شواء محمولة يمكن استخدامها
لشواء اللحوم النيئة والمكونات الأخرى.",,,,,,,,,,,"Parrilla barbacoa portátil que
se usa para asar carne cruda
y otros ingredientes."
